Year,T,H,P
1981,15.88,4.64,0.01
1981,16.37,5.37,0
1981,15.48,5.86,0
1981,12.79,5.07,0.07
1981,14.37,3.85,0.01
1981,12.9,2.99,0
1981,12.99,3.85,0
1981,11.7,4.52,0.12
1981,13,2.93,0
1981,14.87,3.11,0.08
1981,12.8,5.98,5.92
1981,13.13,6.84,0.58
1981,14.12,6.71,0
1981,14.3,6.65,0.01
1981,13.76,6.65,0
1981,13.17,6.96,0
1981,13.33,5.8,0
1981,14.82,5.43,0
1981,13.63,5.49,0.01
1981,13.25,5.07,0
1981,15.05,5.07,0.11
1981,13.83,4.94,0.29
1981,11.78,6.9,4.81
1981,9.69,4.52,0.02
1981,10.09,3.54,0
1981,10.15,3.54,0.12
1981,10.03,5.55,13.59
1981,9.98,6.59,28.59
1981,9.42,6.71,9.71
1981,6.66,4.46,0.22
1981,6.62,3.36,0
1981,9.28,3.3,0.01
1981,10.75,3.05,0.04
1981,10.34,3.11,0.02
1981,10.44,3.17,0
1981,11.18,3.54,0
1981,10.48,4.21,0
1981,11.44,4.21,2.12
1981,10.67,5.98,18.33
1981,12.46,7.63,1.07
1981,11.72,6.16,0.01
1981,12.14,7.32,0.03
1981,13.88,6.04,0
1981,15.62,4.52,0
1981,15.41,6.1,0
1981,16.73,5.07,0
1981,18.01,5,0.02
1981,18.52,6.84,0
1981,19.62,5.62,0
1981,18.65,5.49,0
1981,15.04,4.15,0.03
1981,13.8,2.75,0
1981,15.58,3.6,0
1981,14.68,4.33,0
1981,11.02,6.1,0.49
1981,8.62,5.37,9.1
1981,9.15,4.33,1.93
1981,10.55,3.66,0.49
1981,9.99,6.71,26.53
1981,10.56,7.39,25.39
1981,9.74,6.41,3.57
1981,11.05,6.04,1.51
1981,9.94,6.71,13.16
1981,8.22,6.23,9.05
1981,9.94,5.98,0.18
1981,11.15,6.59,0.03
1981,12.92,5.68,0
1981,14.55,4.82,0
1981,14.98,5.49,0
1981,14.38,5.25,0.01
1981,12.65,5.55,0.06
1981,10.17,5.49,0.23
1981,10.28,5.31,0
1981,12.4,5.55,0
1981,13.9,5.86,0.02
1981,13.59,4.58,0
1981,12.79,5.68,0.75
1981,12.26,7.08,20.3
1981,10.62,5.98,0.48
1981,10.86,6.96,0.14
1981,14.04,7.69,0.08
1981,14.69,6.35,0
1981,16.15,5.92,0
1981,15.66,6.96,0.38
1981,10.15,5.49,1.37
1981,10.51,5.37,0.03
1981,12.06,5.92,0
1981,13.08,6.77,0.02
1981,13.19,5.31,0.01
1981,14.19,4.52,0.04
1981,11.73,5.49,0.14
1981,10.78,5.62,2.49
1981,11.33,5.19,0.01
1981,15.05,4.46,0.02
1981,17.72,4.21,0
1981,16.19,5.55,0
1981,12.11,6.65,0
1981,13.71,6.35,0
1981,14.55,6.35,0.01
1981,14.06,6.9,0.01
1981,14.55,5.8,0
1981,14.61,4.7,0
1981,15.23,4.94,0
1981,15.93,5.55,0
1981,16.38,5.98,0
1981,17.76,5.62,0.1
1981,16,6.1,0.14
1981,11.38,6.84,8.56
1981,10.9,6.41,1.57
1981,13.83,5.86,0.22
1981,17.65,6.1,0
1981,20.54,6.53,0
1981,19.41,7.08,0
1981,16.23,6.9,0
1981,16.15,7.2,0
1981,14.38,7.08,0.16
1981,16.81,5.37,0
1981,22.49,5.19,0.03
1981,23.19,5.98,0
1981,19.98,8.06,0
1981,18.26,8.54,0
1981,17.61,7.75,0
1981,15.38,5.62,0
1981,16.07,6.16,0
1981,15.46,5.8,0
1981,16.77,4.39,0
1981,17.4,4.52,0
1981,19.09,5.55,0
1981,22.18,5.62,0
1981,21.45,6.71,0
1981,19.04,7.08,0
1981,15.33,7.51,0
1981,16.28,7.45,0
1981,15.98,7.51,0.08
1981,16.04,6.35,0.12
1981,15.47,5.25,0.08
1981,17.89,5,0
1981,17.44,6.29,0.02
1981,14.21,6.96,0.46
1981,14.52,6.04,0.04
1981,15.76,6.16,0
1981,17.63,6.96,0
1981,19.71,7.26,0
1981,21.02,8.48,0
1981,19.12,9.09,0.15
1981,18.51,9.46,0.44
1981,18.18,8.79,0.99
1981,19.4,8.73,0
1981,20.06,7.93,0
1981,20.79,7.69,0
1981,20.69,7.69,0
1981,20.33,6.59,0.01
1981,18.51,7.2,0.04
1981,22.59,7.02,0
1981,27.48,6.59,0
1981,25.73,7.51,0
1981,22.57,8.67,0
1981,23.22,7.2,0
1981,24.08,8.73,0
1981,25.44,7.63,0
1981,24.26,6.47,0
1981,22.9,6.65,0
1981,21.87,5.62,0
1981,22.59,3.48,0
1981,23.73,3.3,0.03
1981,26.01,3.23,0
1981,27.93,3.78,0
1981,28.34,4.64,0.03
1981,26.38,5.62,0
1981,26.18,5.62,0
1981,26.08,6.71,0
1981,25.15,7.87,0
1981,24.8,8.3,0
1981,26.05,8,0
1981,26.42,7.26,0
1981,26.6,6.47,0.02
1981,27,6.35,0
1981,24.08,7.32,0
1981,22.86,7.08,0
1981,24.03,5.68,0
1981,23.93,6.04,0
1981,21.76,6.84,0
1981,23.57,5.49,0
1981,27.65,5.62,0
1981,27.96,6.77,0
1981,26.6,7.93,0
1981,24.44,9.09,0
1981,24.68,8.91,0
1981,23.94,8.97,0
1981,24.73,7.63,0
1981,23.84,7.69,0
1981,24.32,6.9,0
1981,24.61,6.96,0
1981,24.98,6.59,0
1981,26.86,6.47,0.01
1981,26.85,7.39,0.02
1981,24.14,8.24,0
1981,23.4,8.18,0
1981,25.07,6.9,0
1981,25.97,5.98,0
1981,26.21,5.25,0
1981,24.87,6.84,0
1981,23.92,8.24,0
1981,24.24,7.51,0
1981,24.5,7.32,0
1981,22.8,7.87,0
1981,22.19,6.9,0
1981,23.05,6.41,0
1981,22.97,7.45,0
1981,22.86,7.69,0
1981,21.9,6.47,0
1981,21.88,6.16,0
1981,23.06,6.59,0
1981,22.98,6.53,0
1981,22.27,7.26,0
1981,22.26,7.51,0
1981,24.89,6.1,0.06
1981,26.28,6.23,0.1
1981,24.13,7.93,0
1981,24.87,8.54,0
1981,25.01,7.81,0
1981,24.05,8,0
1981,22.84,8.36,0
1981,23.17,8.79,0.03
1981,23.11,8.61,0.02
1981,25.17,9.16,0.09
1981,25.94,8.24,0.02
1981,25.23,8.79,0
1981,24.5,8.54,0.01
1981,22.59,8.91,0
1981,23.03,7.75,0
1981,25.75,5.98,0
1981,26.62,4.82,0
1981,24.5,6.35,0
1981,23.77,6.41,0
1981,26.6,6.71,0
1981,29.67,7.81,0.01
1981,31.01,7.69,0
1981,30.37,7.39,0.02
1981,29.72,7.08,0
1981,28.37,6.77,0
1981,25.26,6.35,0
1981,23.15,7.2,0
1981,23.39,6.53,0.04
1981,21.98,6.77,0
1981,21.72,6.35,0
1981,22.98,7.63,0
1981,21.83,8.61,0.02
1981,21.83,8.06,0.1
1981,23.59,8.97,0.19
1981,25.69,7.69,0
1981,24.65,7.39,0
1981,22.76,8.06,0
1981,22.95,7.02,0
1981,24.55,6.35,0.04
1981,24.75,7.26,0
1981,24.04,7.51,0
1981,24.65,7.87,0
1981,26.26,7.75,0
1981,28.01,6.9,0.03
1981,28.13,6.41,0.02
1981,25.9,7.39,0
1981,23.18,8.48,0
1981,22.58,7.45,0
1981,22.81,5.25,0
1981,19.88,6.41,0
1981,18.44,6.41,0
1981,19.55,6.96,0
1981,20.48,6.71,0
1981,21.76,6.47,0
1981,21.14,7.69,0
1981,17.62,8.97,0.05
1981,20.35,7.93,6.86
1981,19.05,9.34,0.79
1981,17.13,9.16,0.2
1981,15.87,8.42,0.02
1981,16.11,7.63,0.01
1981,17.43,5.8,0.04
1981,21.12,5.98,0
1981,18.77,8.06,0.04
1981,17.92,6.47,0
1981,17.29,6.53,0
1981,15.46,7.75,0.6
1981,14.7,6.84,0.8
1981,12.65,5.31,0.01
1981,12.8,5.68,0.12
1981,13.52,5.55,0
1981,14.07,4.39,0
1981,14.96,4.33,0
1981,18.06,3.97,0
1981,20.57,4.27,0
1981,21.55,4.09,0
1981,20.86,4.46,0
1981,19.51,4.82,0
1981,20.19,4.15,0
1981,20.73,3.85,0
1981,18.26,4.58,0
1981,17.74,5.55,0
1981,15.27,6.47,0.01
1981,13.58,6.96,1.3
1981,13.95,8.18,1.57
1981,12.97,5.8,0.02
1981,14.41,3.36,0
1981,16.55,2.99,0.07
1981,18.94,3.6,0
1981,19.96,4.39,0
1981,19.12,4.94,0
1981,17.29,5.37,0
1981,16.75,5.98,0.02
1981,14.08,7.26,0
1981,15.54,6.71,0
1981,18.51,5,0
1981,18.83,4.7,0
1981,17.44,4.88,0
1981,17.99,4.64,0
1981,16.47,5.74,0
1981,14.45,7.57,0.07
1981,14.98,9.83,0.35
1981,16.71,9.22,0
1981,16.61,6.84,0.02
1981,15.6,7.69,0.02
1981,15.65,3.36,0
1981,15.64,2.93,0
1981,15.97,3.3,0.03
1981,15.57,4.76,0
1981,15.66,5.37,0
1981,16.19,5.92,0
1981,14.86,6.84,0.04
1981,10.69,4.15,0.25
1981,9.34,5.43,17.11
1981,9.67,6.59,18.33
1981,9.21,5.92,18.94
1981,8.54,4.76,0.05
1981,9.54,4.27,0.08
1981,11.79,3.78,0.03
1981,14.4,5.19,0
1981,15.51,5.31,0
1981,15.94,5.49,0
1981,16.01,5.37,0
1981,14.76,4.94,0
1981,14.74,4.52,0
1981,17.01,4.39,0
1981,16.15,5.43,0
1981,15.57,6.59,0
1981,12.88,6.1,0.01
1981,12.09,4.88,0
1981,11.76,5.31,0.01
1981,14.23,5.31,0
1981,15.31,6.29,0
1981,14.38,5.49,0
1981,14.26,3.72,0
1981,14.3,4.03,0
1981,15.8,5.43,0
1981,13.01,7.75,0.83
1981,10.08,5.86,0.03
1981,9.7,3.72,0
1981,9.11,3.11,0
1981,9.51,2.75,0.01
1981,10.96,4.21,0
1981,10.94,5.13,0.02
1981,9.56,5.74,0.16
1981,10.51,4.46,0
1981,11.02,6.04,1.12
1981,12.14,8.24,11.89
1981,9.83,6.53,2.75
1982,9.5,5.8,13.72
1982,5.75,4.46,0.28
1982,4.98,2.81,0.19
1982,6.94,3.97,3.78
1982,10.54,7.39,15.58
1982,8.23,4.09,0.05
1982,5.16,1.59,0.01
1982,7.12,1.95,0.03
1982,11.2,3.11,0.04
1982,12.15,5,2.09
1982,11.37,6.47,0.08
1982,10,4.88,0
1982,9.45,3.17,0
1982,10.7,3.85,0
1982,12.38,3.85,0
1982,13.14,3.85,0.02
1982,13.07,4.21,0
1982,8.92,4.58,0.11
1982,6.91,4.33,2.78
1982,9.28,6.59,35.41
1982,6.52,4.88,3.41
1982,6.04,3.6,0
1982,8.9,3.54,0.05
1982,13.46,5.19,0.04
1982,14.44,5.25,0
1982,10.33,6.35,0.04
1982,9.58,5.74,0.59
1982,8.43,5.8,2.95
1982,8.19,3.97,0.04
1982,9.08,3.3,0.18
1982,10.76,3.78,0
1982,10.3,3.17,0.01
1982,9.98,3.36,0
1982,9.75,4.52,0
1982,9.01,5.49,0
1982,7.84,2.56,0
1982,7.94,2.32,0.04
1982,7.4,3.48,0.71
1982,8.93,5.37,0.68
1982,8.76,6.04,4.72
1982,9.62,7.45,16.56
1982,11.08,5.8,0.36
1982,11.28,4.64,0.04
1982,12.9,5.62,0
1982,13.26,7.63,0.24
1982,13.04,8.06,0.77
1982,13.81,8.18,0.3
1982,12.91,6.1,0
1982,14.14,4.64,0
1982,15.61,4.64,0
1982,17.55,5.31,0.01
1982,17.9,5.62,0
1982,15.39,6.29,0
1982,14.17,6.47,0
1982,12.87,6.84,0
1982,12.66,7.45,0
1982,12.72,6.16,0
1982,13.04,5.25,0
1982,15.25,5.13,0.16
1982,12.07,6.41,5.8
1982,11.65,7.08,0.49
1982,10.33,4.76,0.01
1982,10.61,4.39,0.01
1982,11.55,3.3,0.02
1982,13.13,3.3,0
1982,13.72,3.66,0.01
1982,12.99,6.9,0.11
1982,14.11,6.23,0.01
1982,16.05,6.77,3.09
1982,12.89,8.3,9.15
1982,13.36,7.32,1.86
1982,12.98,6.65,2.5
1982,10.73,7.39,18.91
1982,9.8,5.55,8.88
1982,8.2,6.16,32.87
1982,8.78,6.71,26.84
1982,7.98,5.68,2.27
1982,8.73,4.52,0.13
1982,9.53,4.15,0
1982,11.66,4.33,0.12
1982,13.23,4.76,0.01
1982,13.4,4.64,0.06
1982,13.44,4.76,0.01
1982,12.94,5.62,3.75
1982,11.73,7.26,4.18
1982,12.73,7.45,0.46
1982,10.5,6.59,4.1
1982,8.56,5.98,7.79
1982,9.27,5.37,0.61
1982,10.45,6.41,1.8
1982,9.22,6.47,25.69
1982,9.15,4.88,0.01
1982,11.12,6.16,0.01
1982,12,6.29,0.03
1982,10.97,5.43,0.03
1982,9.95,5.37,0.08
1982,9.54,4.52,0
1982,12.05,5.07,0
1982,14.25,6.71,0.47
1982,16.51,8.73,8.57
1982,14.79,9.46,4.27
1982,12.89,6.9,0.41
1982,13.48,6.9,0.01
1982,13.44,6.9,0
1982,12.56,5.98,0.02
1982,12.66,5.8,0
1982,14.37,6.29,0
1982,16.22,7.02,0
1982,18.44,5.98,0
1982,17.41,4.52,0
1982,14.41,3.42,0.01
1982,16.58,4.39,0
1982,17.44,6.53,0.04
1982,16.34,6.65,0
1982,15.62,6.96,0
1982,16.82,7.63,0
1982,17.24,7.75,0
1982,16.51,7.93,0.03
1982,15.98,7.87,0.02
1982,15.94,7.81,0
1982,15.54,7.75,0
1982,16.51,8.3,0.02
1982,16.99,8.85,0.96
1982,15.19,8.91,2.64
1982,16.57,8.54,0.01
1982,18.87,7.08,0
1982,16.96,7.51,0.03
1982,13.09,7.45,0.32
1982,12.2,6.35,0.2
1982,12.75,6.1,0.57
1982,13.71,6.29,0.65
1982,15.32,6.47,0
1982,15.99,7.2,0.03
1982,15.88,7.14,0
1982,18.37,7.39,0
1982,20.75,7.57,0
1982,20.37,7.63,0
1982,17.08,7.2,0
1982,17.34,6.96,0.07
1982,18.06,7.26,0.03
1982,17.48,8,0
1982,18.19,7.57,0
1982,19.87,8.24,0
1982,20.61,8.36,0
1982,18.73,8.79,0.04
1982,16.81,8.73,0.34
1982,14.89,7.69,0.08
1982,15.4,7.69,0
1982,14.9,7.93,0
1982,16.2,6.29,0
1982,15.44,6.65,0
1982,17.34,6.41,0
1982,17.38,6.29,0
1982,17.84,6.35,0.02
1982,18.04,5.68,0
1982,17.49,5.68,0
1982,16.51,5.86,0
1982,15.78,6.29,0
1982,16.93,7.08,0
1982,18.03,7.69,0
1982,17.55,7.75,0
1982,17.8,7.63,0
1982,17.59,7.26,0
1982,17.4,7.45,0
1982,17.87,8,0
1982,19.45,8.24,0.03
1982,19.49,8.73,0.15
1982,17.16,9.03,0.35
1982,16.82,8.97,0.36
1982,19.16,8.85,0.02
1982,18.65,8.79,0.03
1982,17.92,8.42,0.02
1982,18,8.36,0.03
1982,19.11,8.61,0
1982,19.17,8.24,0
1982,21.46,7.63,0
1982,23.2,7.51,0.02
1982,23.15,9.64,0.02
1982,19.46,8.54,0.23
1982,16.41,7.93,0.05
1982,16.43,7.87,0.06
1982,19.12,8.06,0
1982,19.67,8.48,0
1982,19.72,8.48,0
1982,19.17,7.63,0
1982,18.61,7.63,0
1982,19.41,7.93,0
1982,20.21,7.32,0
1982,20.58,7.14,0
1982,21.4,7.26,0
1982,22.92,7.69,0
1982,23.93,7.51,0
1982,24.63,7.57,0
1982,23.92,8.24,0
1982,23.37,8.3,0
1982,21.18,8.24,0
1982,19.33,7.51,0
1982,20.55,7.45,0
1982,21.51,7.69,0
1982,24.4,7.08,0
1982,25.51,6.65,0
1982,26.3,6.16,0.02
1982,26.16,8.18,0
1982,26,8.48,0.06
1982,24.35,8.48,0.03
1982,24,8.3,0.31
1982,24.2,9.22,0.24
1982,24.14,8,0
1982,24.3,8.67,0.14
1982,26.89,9.16,0
1982,27.17,8.85,0
1982,26.33,8.24,0
1982,24.27,8,0
1982,21.46,7.51,0
1982,20.18,7.39,0
1982,22.69,7.57,0
1982,25.8,7.14,0
1982,28.08,7.26,0.06
1982,26.82,7.75,0
1982,27.87,6.71,0.04
1982,26.89,6.65,0
1982,26,6.59,0
1982,23.88,7.26,0
1982,23.16,7.08,0.03
1982,21.26,7.69,0
1982,21.15,6.96,0
1982,21.31,6.53,0
1982,23.99,6.59,0.01
1982,25.18,6.23,0
1982,25.35,6.47,0
1982,26.79,7.51,0.01
1982,28.02,8.79,0.01
1982,29.58,9.52,0.21
1982,27.14,9.52,0.05
1982,25.12,9.03,0.02
1982,22.82,10.68,0.15
1982,25.2,11.29,0.26
1982,25.27,11.29,0.1
1982,25.32,10.62,0.51
1982,23.2,9.7,0.05
1982,22.59,8.85,0
1982,23.72,8.36,0
1982,25.25,6.53,0
1982,29.23,5.25,0
1982,30.37,5.37,0.03
1982,30.02,5.74,0
1982,27.74,6.77,0
1982,27.58,7.32,0
1982,26.34,6.29,0
1982,23.62,6.96,0.34
1982,23.48,10.25,2.46
1982,23.26,12.02,0.3
1982,20.53,10.8,0.05
1982,21.45,7.57,0.01
1982,19.65,7.57,0.01
1982,18.13,8,0
1982,18.33,8.48,0.05
1982,17.08,9.28,1.21
1982,17.45,8.91,1.08
1982,18.83,8.24,2.94
1982,21.03,9.09,0.2
1982,20.08,8.3,0
1982,20.84,6.59,0
1982,22.98,6.29,0
1982,24.64,5.74,0
1982,25.47,6.04,0.04
1982,25,10.8,0.24
1982,22.82,12.94,6.9
1982,20.05,10.93,7.85
1982,16.65,7.2,0.21
1982,16.46,7.02,0
1982,15.69,7.39,0.03
1982,15.56,5.13,0
1982,17.28,5.37,0.03
1982,20.2,5,0
1982,18.78,6.77,0
1982,17.55,7.93,0.05
1982,17.91,5.68,0
1982,19.18,5,0
1982,17.22,5.37,0
1982,18.68,3.3,0
1982,18.37,3.91,0.02
1982,17.44,3.36,0
1982,18.7,3.23,0
1982,19.73,4.15,0
1982,20.51,4.21,0
1982,20.99,4.33,0
1982,21.87,4.46,0
1982,21.57,4.76,0
1982,19.89,5.74,0
1982,18.54,5.68,0
1982,18.99,4.7,0
1982,19.36,5.86,0
1982,19.81,6.35,0
1982,22.78,5.25,0
1982,21.69,6.16,0.07
1982,20.9,8.79,0.15
1982,19.28,9.46,1.14
1982,16.09,8.85,3.1
1982,14.56,3.97,0
1982,16.19,3.66,0
1982,17.23,4.82,0.15
1982,15.53,8.24,3.29
1982,16.13,6.96,0.07
1982,16.69,5.19,0
1982,15.62,3.3,0
1982,15.99,2.81,0
1982,17.23,3.11,0
1982,17.78,3.66,0
1982,16.23,4.33,0.03
1982,12.96,6.47,0.24
1982,12.56,6.35,6.74
1982,10.24,6.65,34.68
1982,9.66,5.92,3.15
1982,9.87,4.21,0
1982,11.54,3.78,0
1982,12.67,3.72,0
1982,12.97,3.66,0
1982,13.58,3.78,0.01
1982,13.68,5.31,0.01
1982,13.63,5.98,0.38
1982,12.57,7.93,5.47
1982,13.46,7.14,5
1982,10.52,4.64,0.01
1982,10.92,4.21,0.05
1982,11.18,4.94,0.19
1982,11.1,5.13,0.02
1982,12.16,4.7,0
1982,13.39,5.07,0
1982,12.84,3.78,0.03
1982,12.98,5.13,0.09
1982,12.32,7.14,3.53
1982,12.16,8.06,13.76
1982,12.25,7.63,30.88
1982,9.13,5.19,0.07
1982,9,4.03,0
1982,11.47,4.82,0.01
1982,12.34,5.62,0
1982,13.4,5.43,0
1982,13.57,5.8,0
1982,10.81,4.03,0.82
1982,10.12,5.31,2.39
1982,12.09,6.53,1.09
1982,12.27,6.53,0.04
1982,12.59,6.29,0
1982,12.71,6.23,0.03
1982,9.76,5.25,0.04
1982,10.9,4.03,0
1982,12.4,3.91,0
1982,12.82,3.36,0
1982,11.66,4.94,0
1982,12.15,4.76,0
1982,14.18,4.27,0
1982,12.63,5.49,0
1982,11.86,8.06,8.01
1982,12.94,8.97,31.05
1982,8.24,5.07,0.2
1982,6.55,3.23,0
1982,7.33,2.69,0
1982,8.23,3.17,0
1982,9.04,3.48,0.01
1982,8.54,3.23,0.25
1982,8.36,4.09,0.47
1982,5.06,2.62,0
1982,6.18,2.69,0
1983,6.85,2.99,0
1983,7.91,3.42,0
1983,9.54,3.72,0
1983,11.73,4.52,0
1983,13.63,5.68,0.01
1983,13.7,5.86,0
1983,13.98,5.49,0
1983,14.87,5.31,0
1983,14.08,3.91,0
1983,13.83,3.97,0
1983,14.34,4.03,0
1983,14.55,4.27,0
1983,15.25,4.46,0.01
1983,15.4,4.52,0
1983,15.76,4.94,0.03
1983,14.15,6.84,0.03
1983,11.23,6.23,0.11
1983,10.97,6.23,0.87
1983,10.34,5.49,10.6
1983,6.78,3.97,0.04
1983,5.83,3.91,7.14
1983,9.3,6.77,19.74
1983,11.87,7.87,23.33
1983,11.3,8.18,5.61
1983,12.01,5.98,0.3
1983,12.05,6.65,2.99
1983,10.81,7.51,40.63
1983,9.94,6.41,22.95
1983,9.51,6.04,2.31
1983,9.58,5.13,0.05
1983,9.8,4.52,0.03
1983,9.91,4.7,0.89
1983,7.11,5.37,23.72
1983,8.68,5.98,1.31
1983,8.87,5.86,3.26
1983,8.74,6.1,2.78
1983,10.09,6.59,3.47
1983,11.67,8.24,7.84
1983,10.99,6.96,7.48
1983,10.94,5.62,0
1983,11.97,6.16,0.01
1983,13.62,5.92,0.08
1983,13.35,5.8,0.2
1983,11.61,6.59,1.24
1983,11.26,5,0
1983,12.23,5.49,0.04
1983,12.69,6.41,0.02
1983,14.94,5.92,0
1983,12.73,6.77,0.14
1983,11.65,5.07,0.01
1983,12.48,4.7,0.03
1983,14.63,5.43,0.02
1983,15.03,6.29,0.02
1983,13.18,7.45,0.39
1983,10.31,6.59,5.02
1983,10.17,5.86,9.61
1983,11.98,8.42,48.84
1983,12.58,8.73,17.88
1983,12.83,8.54,49.38
1983,12.76,9.09,65.1
1983,11.94,8.42,24.48
1983,9.91,7.2,6.4
1983,11.22,6.96,0.29
1983,10.94,7.14,2.27
1983,12.76,7.26,1.17
1983,13.15,8.18,0.02
1983,14.87,7.87,0
1983,16.62,7.87,0
1983,14.8,8.42,0.02
1983,14.55,8.06,0.02
1983,13.89,7.63,0
1983,13.54,8.79,5.71
1983,11.66,6.35,0.13
1983,11.69,5.43,0.11
1983,11.51,5.43,7.38
1983,11.45,7.08,11.53
1983,9.55,6.77,7.24
1983,10.69,5.92,0.36
1983,10.05,6.77,4.32
1983,10.94,6.65,12.56
1983,9.68,6.84,5.71
1983,10.15,5.86,5.31
1983,10,6.35,19.93
1983,9.48,5.43,0.04
1983,10.42,5.49,0.02
1983,11.19,6.35,0.4
1983,12.27,6.84,1.25
1983,13.02,6.77,0
1983,15.52,7.63,0
1983,14.25,7.02,0.06
1983,15.6,6.16,0
1983,13.69,6.71,0.01
1983,10.39,4.88,0
1983,10.06,4.7,0.15
1983,10.62,4.82,1.03
1983,11.52,4.58,0.01
1983,12.01,4.94,0
1983,12.36,5.74,0
1983,11.55,6.84,0.01
1983,10.1,6.41,0.66
1983,8.98,5.25,0.81
1983,8.65,4.88,1
1983,9.88,5.07,0.07
1983,10.88,5.37,0
1983,13.94,5.62,0
1983,15.66,5.98,0
1983,13.49,7.39,17.87
1983,12.76,7.87,7.5
1983,12.86,7.14,11.29
1983,12.15,7.87,17.22
1983,13.5,7.81,2.42
1983,13.14,7.87,0.16
1983,12.55,6.65,0.01
1983,12.39,7.39,1.1
1983,12.1,6.23,0.01
1983,11.7,6.23,0
1983,12.18,6.23,0.08
1983,13.43,8.3,17.49
1983,13.8,8.61,16.84
1983,12.03,6.96,4.23
1983,11.77,6.65,2.28
1983,14.09,6.9,0
1983,14.83,7.14,0
1983,13.4,7.32,0
1983,11.92,6.53,0.08
1983,13.69,6.47,0.03
1983,15.81,7.2,0
1983,15.95,6.96,0
1983,14.92,6.1,0
1983,12.93,5.55,0
1983,13.75,5.86,0
1983,14.84,6.65,0.01
1983,14.76,7.69,0.03
1983,16.83,7.63,0.02
1983,16.91,8.06,0
1983,17.05,6.96,0
1983,18.16,6.23,0.03
1983,19.49,7.2,0
1983,19.69,8.91,0
1983,20.58,7.93,0.03
1983,19.37,9.09,0
1983,19.66,10.13,0
1983,20.83,10.01,0
1983,20.05,9.89,0
1983,21.39,10.31,0
1983,21.05,10.56,0
1983,22.21,10.68,0
1983,22.39,9.64,0.03
1983,21.68,8.48,0
1983,20.62,9.22,0
1983,17.71,8.48,0.05
1983,14.9,8,0.21
1983,14.35,7.63,0.02
1983,15.18,7.81,0
1983,18.15,8.91,0
1983,20.16,9.4,0
1983,21.51,9.7,0.01
1983,19.47,9.64,0.02
1983,17.44,8.61,0
1983,19.08,9.22,0
1983,20.01,8.91,0.01
1983,18.73,8.67,0.04
1983,18.58,7.51,0.06
1983,22.43,6.77,0
1983,23.19,6.04,0
1983,22.62,8.3,0
1983,21.44,8.97,0
1983,20.26,9.83,0
1983,20.23,9.28,0
1983,19.58,8,0
1983,18.4,8.79,0
1983,18.39,9.09,0
1983,19.8,7.81,0.01
1983,19.9,7.69,0.01
1983,19.48,8.06,0
1983,19.74,8.06,0
1983,18.93,8.91,0.03
1983,19.04,7.81,0
1983,18.8,8.06,0
1983,20.26,8.73,0
1983,19.45,8.3,0
1983,20.38,8.42,0
1983,20.53,9.64,0
1983,20.38,8.79,0
1983,22.3,8.85,0
1983,21.97,8.48,0
1983,20.82,8,0
1983,21.98,8.36,0
1983,21.96,7.75,0
1983,22.39,5.8,0
1983,24.6,6.16,0
1983,26.57,6.35,0
1983,27.32,7.51,0
1983,27.6,8,0
1983,24.83,9.64,0
1983,20.42,9.64,0
1983,18.51,8.85,0
1983,19.39,8,0
1983,20.97,7.63,0
1983,22.87,7.51,0
1983,24.64,6.1,0
1983,24.47,7.2,0
1983,22.87,6.77,0
1983,23.3,7.45,0
1983,21.51,7.81,0
1983,19.8,7.93,0
1983,20.51,8.48,0
1983,20.12,8.54,0
1983,20.54,8,0
1983,23.08,6.84,0
1983,24.84,7.87,0
1983,25.08,8.48,0
1983,24.83,8.61,0.03
1983,25.11,8.91,0.04
1983,25.18,8.85,0.01
1983,25.62,8.24,0.06
1983,28.59,8.67,0.22
1983,29.01,10.13,0.83
1983,27.48,10.8,0.14
1983,27.35,10.68,0.6
1983,27.14,11.17,1.17
1983,24.73,11.05,0.04
1983,24.05,10.44,0.13
1983,26.21,9.34,0.01
1983,29.68,10.44,0.47
1983,27.87,11.78,2.45
1983,26.48,13.43,2.49
1983,26.01,14.95,5.48
1983,25.44,14.83,4.78
1983,21.72,13.49,9.68
1983,21.26,12.21,1.2
1983,21.34,10.62,0.17
1983,20.19,9.28,0.02
1983,19.73,8.48,0.06
1983,21.18,8.48,0
1983,21.07,8.91,0
1983,22.37,7.14,0
1983,25.01,6.84,0
1983,26.8,8.18,0.15
1983,26.23,7.14,0.03
1983,25.88,7.45,0.03
1983,25.45,9.34,0.08
1983,25.48,9.83,0
1983,26.6,10.86,0.02
1983,27.01,9.77,0
1983,25.33,8.97,0
1983,24.01,8.36,0
1983,24.03,8.24,0.01
1983,25.4,7.81,0.01
1983,24.5,8.73,0
1983,24.15,9.03,0.02
1983,26.01,8.06,0
1983,28.63,6.96,0.02
1983,29.69,8,0
1983,28.31,9.03,0.02
1983,27.24,9.64,0
1983,26.28,9.34,0.02
1983,25.89,8.91,0
1983,25.18,9.89,0
1983,24.55,10.19,0
1983,24.07,10.8,0
1983,25.73,10.8,0.86
1983,25.01,12.63,0.52
1983,24.59,13.67,0.02
1983,22.9,11.11,0
1983,20.73,9.09,0.01
1983,20.45,8.42,0
1983,21.55,7.26,0.09
1983,20.73,8.24,0.2
1983,18.87,8.79,0.28
1983,17.95,9.95,5.87
1983,16.92,9.58,18.36
1983,16.03,9.77,25.98
1983,17.05,9.28,9.69
1983,16.81,7.2,0
1983,18.8,7.75,0
