Year,T,H,P
1988,11.93,2.56,0
1988,12.2,2.44,0
1988,12.55,2.56,0
1988,12.2,2.69,0
1988,13,2.44,0
1988,13.14,2.38,0
1988,15.15,2.08,0
1988,13.51,2.69,0
1988,12.99,2.93,0
1988,10.84,2.81,0.06
1988,11.27,2.75,0
1988,11.6,2.56,0
1988,13.47,2.5,0
1988,13.54,2.44,0
1988,12.65,3.17,0.02
1988,9.4,4.58,0.3
1988,10.52,5.37,0.04
1988,11.62,5.31,0.22
1988,9.28,4.46,0.65
1988,7.96,4.58,0.2
1988,8.83,4.39,0.47
1988,10.36,4.27,1.33
1988,6.98,3.23,0.04
1988,8.66,3.05,0.09
1988,8.83,3.36,1.37
1988,7.83,4.03,3
1988,4.87,2.69,0.13
1988,2.42,1.59,0.04
1988,3.7,2.56,0.2
1988,3.23,1.89,0
1988,4.76,1.89,0
1988,5.86,2.2,0
1989,5.6,2.26,0
1989,7.57,2.56,1.23
1989,9.99,4.58,13.82
1989,10.18,6.59,6.96
1989,8.82,5.19,0.32
1989,7.3,3.85,0.32
1989,4.43,2.44,0.1
1989,4.19,2.14,0
1989,6.31,2.2,0.02
1989,8.65,3.36,0
1989,7.04,2.26,0
1989,4.44,1.65,0
1989,5.42,2.2,0
1989,6.2,2.62,0
1989,6.38,2.5,0
1989,7.4,2.26,0
1989,9.5,2.62,0
1989,11.59,3.11,0
1989,11.74,3.36,0
1989,11.76,3.78,0
1989,11.21,4.03,0
1989,13.15,4.09,0
1989,10.76,4.7,0.06
1989,10.25,5.74,0.04
1989,9.37,3.36,0.04
1989,9.37,2.69,0.92
1989,9.98,3.54,1.02
1989,8.38,3.05,0
1989,9.24,2.75,0
1989,10.87,3.11,0
1989,11.74,3.17,0
1989,11.57,3.97,0.05
1989,9.83,5.55,0.35
1989,9.73,5.31,1.03
1989,10.07,6.23,1.8
1989,6.18,2.69,0.03
1989,1.11,1.22,0
1989,2.96,1.34,0.13
1989,5.47,2.56,1.14
1989,10.57,4.58,0.57
1989,12.67,5.19,0.04
1989,10.21,3.48,0.01
1989,8.64,3.42,0.03
1989,8.04,3.48,0.59
1989,8.82,2.93,0.02
1989,9.44,2.38,0
1989,10.58,2.5,0
1989,12.8,2.75,0
1989,13.88,3.54,0
1989,13.58,5.37,0.01
1989,12.61,4.09,0
1989,13.75,3.11,0
1989,16.31,3.11,0
1989,18.39,3.72,0
1989,18.37,4.21,0
1989,19.15,5.13,0
1989,20.64,5.55,0
1989,19.86,4.64,0
1989,17.92,4.15,0
1989,15.55,4.76,0.08
1989,14.19,6.84,1.31
1989,10.39,3.05,0.35
1989,8.01,1.59,0
1989,12.59,2.32,0
1989,16.56,2.93,0
1989,19.73,4.21,0
1989,20.45,5.07,0
1989,19.36,4.27,0
1989,21.01,4.03,0
1989,21.88,5.25,0
1989,22.69,6.04,0
1989,20.06,4.52,0
1989,18.97,3.48,0
1989,19,3.36,0
1989,17.83,4.52,0
1989,17.17,3.54,0
1989,19.8,3.54,0
1989,21.29,5.74,0
1989,18.05,2.93,0
1989,17.62,2.26,0
1989,19.08,2.93,0
1989,18.62,4.15,0
1989,17.32,5.68,0.02
1989,14.26,6.96,5.41
1989,12.69,4.58,0.11
1989,15.85,4.52,0
1989,19.39,5.07,0
1989,20.35,5.07,0
1989,22.12,3.6,0
1989,22.84,4.39,0
1989,21.82,5.25,0
1989,21.76,5.62,0
1989,22.68,4.82,0
1989,24.51,3.91,0
1989,25.68,3.36,0
1989,27.26,2.81,0
1989,29.07,2.99,0
1989,28.87,4.27,0
1989,27.58,4.94,0
1989,26.8,4.82,0
1989,26.09,5.55,0
1989,25.26,4.64,0
1989,25.39,3.23,0
1989,25.26,4.15,0
1989,24.84,5.8,0
1989,23.77,6.59,0
1989,25.19,5.8,0
1989,25.99,5.31,0
1989,27.08,5.43,0
1989,26.55,4.21,0
1989,25.94,4.82,0
1989,22.28,4.21,0
1989,19.21,4.64,0
1989,15.23,4.33,0
1989,14.37,3.66,0.26
1989,15.65,4.03,0.15
1989,17.83,3.6,0
1989,20.7,2.87,0
1989,21.94,3.66,0
1989,22.78,4.46,0.02
1989,24.03,5.74,0
1989,25.14,4.58,0
1989,26.31,4.58,0
1989,28.01,4.7,0
1989,29.15,4.58,0
1989,28.06,4.33,0
1989,29.69,4.39,0
1989,29.16,4.52,0
1989,24.01,7.08,0.02
1989,18.38,6.35,0.26
1989,16.55,5.37,0.22
1989,18.76,5.55,0.01
1989,19.15,5.68,0.01
1989,19.26,5.74,0.08
1989,19.62,5.92,0.14
1989,22.58,5.68,0
1989,23.36,6.53,0
1989,23.74,5.98,0
1989,25.26,4.82,0
1989,28.19,4.46,0
1989,27.46,3.85,0
1989,27.42,3.91,0
1989,26.93,3.91,0
1989,25.28,3.6,0
1989,24.91,4.21,0
1989,26.65,3.85,0
1989,26.68,4.64,0
1989,24.83,4.76,0
1989,22.85,3.85,0
1989,22.9,3.66,0
1989,25.66,2.93,0
1989,27.19,3.36,0
1989,27.72,4.58,0
1989,27.23,5.98,0
1989,22.92,4.76,0
1989,22.9,5.13,0
1989,25.34,5.68,0
1989,26.19,6.65,0
1989,26.34,6.77,0
1989,27.19,7.32,0
1989,26.73,6.59,0
1989,27.55,6.41,0
1989,28.92,5.43,0
1989,32.8,5.74,0
1989,33.88,6.23,0
1989,33.24,5.74,0
1989,31.4,5.92,0
1989,32.08,5.31,0
1989,33.37,4.7,0
1989,33.65,5.49,0
1989,34.91,5.13,0
1989,32.48,3.48,0
1989,31.71,3.23,0
1989,27.81,4.94,0
1989,25.89,4.94,0
1989,26.73,5.55,0
1989,29.37,5.74,0
1989,29.72,5.31,0
1989,29.97,5.13,0
1989,29.45,4.58,0
1989,29.12,3.48,0
1989,29.88,4.82,0
1989,30.37,3.97,0
1989,32.42,3.85,0
1989,35.39,4.64,0
1989,36.25,4.03,0
1989,35.06,5.19,0
1989,35.19,7.39,0
1989,34.96,7.51,0
1989,32.8,7.57,0
1989,30.52,8.73,0.05
1989,31.51,9.28,0.08
1989,32.74,8.18,0.16
1989,33.43,5.37,0
1989,33.48,4.76,0
1989,32.72,5.92,0
1989,31.52,5.25,0
1989,31.63,4.94,0
1989,33.62,5.86,0
1989,36.46,8.24,0
1989,35.69,9.77,0
1989,36.11,9.22,0
1989,34.87,8.73,0.62
1989,34.87,9.03,0.52
1989,33.89,7.81,0
1989,33.31,6.77,0
1989,32.2,10.68,0
1989,31.05,15.44,3.37
1989,30.41,15.01,0.06
1989,32.15,13.06,0
1989,33.12,9.03,0
1989,32.86,5.37,0
1989,30.97,5.13,0
1989,30.67,5.37,0
1989,30.54,5.49,0
1989,31.2,5.92,0
1989,32.4,8.42,0
1989,33.41,11.72,0
1989,33.37,12.57,0.33
1989,30.28,13.55,1.21
1989,29.8,15.08,1.99
1989,27.95,17.03,4.87
1989,30.55,15.38,0.36
1989,32.4,13.67,0
1989,33.58,11.29,0
1989,33.33,8.24,0
1989,33.02,7.32,0
1989,32.37,5.86,0
1989,31.01,5.62,0
1989,28.94,5.92,0
1989,28.91,5.8,0
1989,26.36,5.68,0
1989,26.09,6.23,0
1989,28.09,6.59,0
1989,27.3,6.71,0
1989,26.72,6.29,0
1989,26.65,6.53,0
1989,26.48,5.62,0
1989,27.88,4.94,0
1989,29.79,4.27,0
1989,30.83,5.25,0
1989,28.98,4.52,0
1989,27.75,3.78,0
1989,30.04,3.85,0
1989,30.69,5.8,0
1989,30.7,6.84,0
1989,32.15,4.88,0
1989,32.41,4.64,0
1989,32.5,6.65,0
1989,29.62,5.55,0
1989,27.8,4.27,0
1989,27.17,4.58,0
1989,27.26,4.58,0
1989,26.67,5.55,0
1989,26.7,5.31,0
1989,29.12,4.39,0
1989,29.2,2.99,0
1989,29.11,3.85,0.07
1989,28.23,9.95,0.43
1989,25.03,8.91,0.11
1989,21.01,6.71,0.58
1989,19.47,6.16,0.15
1989,22.05,5.8,0
1989,26.64,5.13,0
1989,28.86,3.85,0
1989,28.43,3.85,0
1989,30.56,6.71,0
1989,32.32,8.42,0
1989,31.29,9.28,0
1989,29.92,7.69,0
1989,28.52,6.23,0
1989,28.45,6.77,0
1989,25.59,5.74,0
1989,23.64,4.76,0
1989,20.9,5.98,0
1989,19.73,4.94,0
1989,22.01,3.66,0
1989,23.84,6.23,0
1989,23.72,6.59,0
1989,24.62,4.82,0
1989,24.66,2.62,0
1989,25.77,2.62,0.02
1989,25.34,2.87,0
1989,26.01,4.09,0
1989,26.23,5.13,0
1989,26.33,5,0
1989,23.79,5.74,0
1989,21.4,5.31,0
1989,23.36,4.33,0
1989,23.76,3.17,0
1989,23.19,3.42,0
1989,22.69,4.52,0
1989,22.63,5.25,0.04
1989,20.79,9.03,0.62
1989,21.12,9.03,0.01
1989,21.62,7.87,0
1989,20.15,6.35,0.13
1989,17.58,6.16,0.33
1989,15.47,3.17,0
1989,16.83,2.87,0
1989,16.08,3.11,0
1989,13.97,1.95,0
1989,14.83,2.26,0
1989,16.7,1.89,0
1989,15.58,1.83,0
1989,14.74,1.59,0
1989,15.63,1.53,0
1989,16.67,2.01,0
1989,17.31,3.97,0
1989,16.62,5.92,0
1989,17.48,4.64,0
1989,16.67,2.44,0
1989,17.95,2.26,0
1989,19.83,2.99,0
1989,20,3.23,0
1989,18.98,3.66,0
1989,18.21,4.33,0
1989,17.4,4.21,0
1989,16.38,1.71,0
1989,17.99,1.71,0
1989,17.47,1.95,0
1989,16.32,3.17,0
1989,17.4,2.87,0
1989,19.11,4.09,0
1989,18.67,3.85,0
1989,17.13,2.81,0
1989,16.5,3.3,0
1989,14.98,4.7,0
1989,14.75,5.8,0.06
1989,14.56,5.8,0.14
1989,11.24,1.95,0
1989,9.27,1.53,0
1989,10.08,1.34,0
1989,9.62,1.65,0
1989,11.1,1.65,0
1989,11.49,2.38,0.1
1989,11.11,2.75,0
1989,13.1,2.14,0
1989,16.44,1.83,0
1989,15.04,3.11,0
1989,14.26,2.2,0
1989,14.18,1.83,0
1989,13.86,2.08,0
1989,11.74,2.2,0
1989,7.08,1.28,0
1989,6.65,1.16,0
1989,8.44,1.53,0.16
1989,10.91,2.2,0
1989,12.4,2.38,0.01
1989,12.23,2.69,0.05
1989,9.76,2.62,0.19
1989,10.08,3.36,0
1989,11.08,3.3,0
1989,10.59,2.38,0
1989,10.8,2.01,0
1989,11.87,2.2,0
1989,12.17,2.38,0
1989,14.53,2.69,0
1989,13.15,2.32,0
1989,13.15,2.01,0
1989,12.83,2.75,0.03
1989,10.63,5.74,1.29
1989,9.77,4.33,0.07
1989,9.62,2.56,0
1989,10.67,2.14,0.08
1990,8.84,2.75,0.37
1990,7.93,5.25,3.06
1990,5.59,1.77,0
1990,5.9,1.65,0
1990,7.89,2.32,0
1990,9,2.32,0
1990,8.2,2.44,0
1990,11.91,3.48,0
1990,13.49,3.72,0
1990,14.67,4.03,0
1990,14.52,3.97,0
1990,13.87,5.13,0.12
1990,12.9,7.2,1.62
1990,11.33,6.23,1.34
1990,10.34,5.19,0.34
1990,9.04,5.37,0.68
1990,7.3,4.58,3.1
1990,6.21,3.42,0.2
1990,6.62,3.85,0
1990,7.29,3.3,0
1990,8.09,2.87,0
1990,10.87,2.87,0
1990,11.48,2.69,0
1990,10.55,2.26,0
1990,10.41,1.83,0
1990,11.66,2.44,0
1990,9.83,1.95,0
1990,10.54,1.59,0
1990,13.26,2.2,0
1990,9.54,3.85,0.79
1990,10.4,4.58,0.41
1990,9.26,4.27,0.26
1990,7.89,2.69,0
1990,7.98,2.08,0
1990,8.02,3.23,0.9
1990,9.11,3.05,0
1990,9.7,2.87,0
1990,11.11,4.27,0.08
1990,8.95,2.87,0.11
1990,9.56,2.01,0
1990,12.05,3.11,0
1990,15.33,4.09,0.15
1990,14.81,5.25,0.12
1990,11.06,5.31,0.13
1990,4.26,1.53,0
1990,2.96,0.98,0
1990,4.57,2.01,0.08
1990,8.33,5.07,2.61
1990,9.56,5.55,3.01
1990,7.31,2.93,0
1990,9.96,3.11,0.04
1990,12.74,2.99,0
1990,14.73,3.54,0
1990,16.11,3.54,0
1990,15.82,3.42,0
1990,17.62,3.42,0
1990,18.2,3.48,0
1990,17.41,3.48,0
1990,18.42,4.09,0
1990,18.16,4.58,0
1990,18.94,5,0
1990,18.42,6.47,0
1990,15.31,5.86,0.14
1990,11.65,4.09,0.19
1990,12.86,2.87,0
1990,15.06,2.62,0
1990,15.23,3.23,0
1990,15.68,4.39,0.02
1990,13.94,5.55,0.16
1990,10.63,4.46,1.06
1990,8.77,3.3,0.25
1990,8.61,2.2,0
1990,11.15,1.83,0
1990,14.33,2.56,0.01
1990,14.84,2.44,0
1990,18.44,2.44,0
1990,20.13,3.11,0.16
1990,21.25,3.48,0
1990,22.55,3.85,0
1990,23.4,4.15,0
1990,23.07,4.46,0
1990,22.73,3.72,0
1990,21.97,4.09,0
1990,19.82,4.15,0
1990,18.48,4.76,0
1990,16.98,4.82,0.3
1990,14.55,5.8,0.68
1990,15.75,4.39,0.09
1990,16.24,4.82,0.29
1990,17.5,5,0.04
1990,17.69,5.55,0.05
1990,18.55,5.13,0
1990,20.07,4.82,0.09
1990,18.94,7.14,0.27
1990,19.45,7.02,0.04
1990,20.12,6.77,0.01
1990,19.27,6.47,0
1990,17.92,5.68,0
1990,19.95,4.52,0
1990,23.23,2.99,0
1990,24.91,3.78,0
1990,25.45,4.33,0
1990,25.42,4.7,0
1990,23.73,5.07,0
1990,21.55,4.27,0
1990,17.83,5.98,0.68
1990,16.01,6.77,0.47
1990,19.52,6.47,0.08
1990,21.26,6.59,0.09
1990,22.19,6.9,0
1990,20.83,6.04,0
1990,19.76,5.25,0
1990,18.65,7.57,0.69
1990,18.79,5.43,0.26
1990,20.37,3.17,0
1990,24.57,3.97,0
1990,25.9,5,0
1990,24.39,5.8,0
1990,21.14,6.23,0
1990,16.94,4.39,0.28
1990,19.36,3.6,0.01
1990,20.19,3.91,0
1990,23.27,4.52,0.01
1990,26.16,3.66,0
1990,27.51,3.72,0
1990,27.42,4.46,0
1990,27.44,4.64,0
1990,24.2,4.58,0
1990,23.25,4.33,0
1990,19.24,4.52,0
1990,20.3,5.92,0
1990,21.26,5.25,0
1990,22.87,5.25,0
1990,21.77,5.62,0
1990,21.55,5.19,0
1990,23.6,4.21,0
1990,23.6,4.33,0
1990,21.73,4.33,0
1990,19.53,4.64,0
1990,21.89,5.19,0
1990,23,5.62,0
1990,26.18,6.29,0
1990,24.88,5.8,0
1990,23.04,4.15,0
1990,23.3,3.97,0
1990,23.97,5,0
1990,22.86,5.98,0.94
1990,18.84,6.96,1.84
1990,20.65,6.35,0
1990,22.39,6.1,0.06
1990,21.27,6.35,0.02
1990,23.45,4.76,0
1990,27.88,3.05,0
1990,30.87,4.15,0
1990,32.94,5.13,0
1990,31.12,5.25,0
1990,28.87,6.1,0
1990,30.24,6.59,0
1990,32.21,7.69,1.43
1990,29.38,10.5,4.32
1990,26.9,11.47,0.37
1990,27.8,9.22,0
1990,26.57,5.68,0
1990,22.79,6.04,0
1990,21.73,5.07,0
1990,21.03,4.82,0
1990,25.05,5.43,0
1990,27.88,5.37,0
1990,27.65,4.82,0
1990,29.48,4.03,0
1990,33.42,4.21,0
1990,33.13,4.82,0
1990,32.47,4.88,0
1990,33.56,4.88,0
1990,34.34,5.8,0
1990,36.15,5.86,0
1990,37.29,5.13,0
1990,36.41,4.58,0
1990,34.78,4.94,0
1990,33.04,6.29,0
1990,32.23,8.54,0
1990,35.4,7.39,0
1990,33.27,7.51,0
1990,32.05,6.65,0
1990,32.3,5.92,0
1990,32.65,5.92,0
1990,31.96,8.42,0.2
1990,31.4,11.66,0.06
1990,31.58,7.81,0
1990,31.79,9.22,0.06
1990,33.22,14.1,0.1
1990,34.3,14.16,0.03
1990,36.1,11.72,0
1990,35.98,12.82,2.17
1990,34.73,12.02,1.76
1990,31.51,12.15,0.49
1990,32.43,12.39,1.51
1990,33.59,11.35,0.6
1990,35.4,9.46,0
1990,35.9,9.16,0
1990,34.44,12.39,0
1990,34.56,10.8,0
1990,35.08,10.07,0
1990,34.3,9.52,0
1990,32.26,5.49,0
1990,29.97,5,0
1990,29.56,5.07,0
1990,30.62,5.13,0
1990,31.01,4.7,0
1990,32.33,4.33,0
1990,33.05,4.33,0
1990,32.76,5.31,0.01
1990,31.01,4.94,0
1990,30.45,8,0
1990,32.3,8.12,0
1990,34,8.06,0.15
1990,34.91,10.86,0.42
1990,34.08,13.43,2.31
1990,33.54,12.21,0.78
1990,33.77,11.9,0
1990,34.33,10.68,0.52
1990,34.79,12.02,1.63
1990,32.69,15.38,1.09
1990,30.69,14.04,0.33
1990,30.51,12.88,0.92
1990,28.55,11.29,6.75
1990,27.26,9.28,0.01
1990,28,8.97,0
1990,28.62,8.85,0.03
1990,28.83,7.32,0
1990,26.63,7.08,0.01
1990,25.91,6.47,0
1990,27.22,5.62,0.01
1990,28.21,5.68,0
1990,27.79,5.49,0
1990,26.92,6.16,0
1990,25.61,5.62,0
1990,25.33,4.58,0
1990,28.12,4.52,0.03
1990,32.3,7.08,0.01
1990,33.37,6.53,0
1990,31.83,6.77,0
1990,30.67,6.1,0
1990,28.73,10.8,0.03
1990,30.17,13.85,2.82
1990,31.51,12.7,2.34
1990,28.16,14.77,1.25
1990,29.35,13.85,0.43
1990,30.93,12.82,0
1990,32.55,9.22,0
1990,33.13,7.51,0
1990,33.98,7.08,0
1990,34.33,7.2,0
1990,33.94,4.52,0
1990,33.12,5.55,0
1990,31.31,5.8,0
1990,31.35,6.71,0
1990,30.36,6.71,0
1990,28.11,4.27,0
1990,26.23,4.94,0
1990,25.92,5.43,0
1990,25.19,6.04,0
1990,24.23,7.32,0
1990,23.64,7.93,0.08
1990,24.78,7.32,0
1990,25.58,6.9,0.06
1990,25.12,6.41,0
1990,26.1,5.37,0
1990,26.23,5.86,0
1990,24.15,6.16,0
1990,23.76,6.77,0.01
1990,24.83,5.25,0.12
1990,25.12,6.77,0.5
1990,21.84,10.56,5.29
1990,23.05,9.03,0
1990,25.54,7.87,0
1990,26.19,5.74,0.16
1990,26.39,6.41,0
1990,24.83,6.84,0
1990,22.61,6.29,0
1990,20.76,2.69,0
1990,20.36,2.56,0
1990,22.12,2.81,0
1990,23.33,2.75,0
1990,23.48,2.93,0
1990,23.62,3.66,0
1990,22.67,4.52,0
1990,23.69,5.92,0
1990,23.76,6.65,0
1990,23.15,7.32,0
1990,23.7,9.46,0.01
1990,20.68,6.71,0.01
1990,17.33,2.69,0
1990,17.53,2.32,0
1990,19.26,2.32,0
1990,21.61,2.5,0
1990,22.94,2.87,0
1990,23.49,3.11,0
1990,24.38,2.93,0
1990,23.6,2.93,0
1990,23.3,3.11,0
1990,23.53,3.3,0
1990,22.26,4.88,0
1990,21.01,5.07,0.01
1990,16.99,5.86,0.04
1990,13.55,2.62,0
1990,12.8,2.01,0
1990,14.49,2.08,0
1990,16.3,2.93,0
1990,13.66,3.11,0
1990,12.54,2.01,0
1990,15.48,2.56,0
1990,18.53,4.39,0
1990,18.23,3.78,0
1990,17.12,2.87,0
1990,18.8,3.23,0
1990,20.11,3.66,0
1990,18.85,3.72,0
1990,18.98,3.91,0
1990,19.12,4.15,0
1990,19.41,4.64,0
1990,17.65,5.25,0
1990,14.76,6.04,0.55
1990,14.15,6.1,0.92
1990,12.88,3.72,0
1990,13.36,2.38,0
1990,13.91,2.26,0
1990,15.65,2.14,0
1990,16.1,3.48,0.02
1990,10.51,3.54,0.72
1990,7.55,1.53,0
1990,9.46,1.71,0
1990,10.33,1.89,0
1990,11.43,2.01,0
1990,11.98,2.14,0
1990,11.73,2.14,0
1990,11.01,1.89,0
1990,10.68,2.2,0.33
1990,10.8,2.26,0
1990,12.01,2.38,0
1990,9.97,1.71,0
1990,10.99,2.01,0
1990,12.08,2.14,0
1990,12.13,2.14,0
1990,12.06,2.44,0.01
1990,13.23,4.82,0
1990,10.72,4.7,0
1990,9.15,3.3,0
1990,7.37,2.5,0.04
1990,8.38,3.66,0.21
1990,6.9,2.26,0
1990,8.05,2.99,0.11
1990,8.12,5.31,1.34
1990,5.61,3.48,1.08
1990,2.82,2.01,0.16
1990,-0.25,1.04,0
1990,-0.35,0.73,0
1990,2.23,1.1,0
1990,4.01,1.34,0
1990,3.98,1.77,0
1990,4.83,1.89,0
1990,7.58,2.87,0.01
1990,6.48,3.66,0.01
1990,3.3,0.85,0
1990,4.56,1.22,0
1991,7.91,1.89,0
1991,10.62,2.08,0.65
1991,9.21,4.64,10.57
1991,10.32,6.77,1.83
1991,11.17,6.71,1.03
1991,10.66,5.13,0
1991,10.51,5.19,0.07
1991,9.69,4.76,1.33
1991,8.07,4.94,1.24
1991,8.54,4.46,0
1991,9.26,3.78,0
1991,10.66,3.72,0
1991,13.12,4.33,0
1991,12.52,3.97,0
1991,13.28,4.15,0
1991,11.15,3.05,0
1991,9.88,2.93,0
1991,10.62,3.17,0
1991,11.02,3.11,0
1991,10.47,3.3,0.2
1991,8.7,3.72,0.2
1991,8.08,2.69,0
1991,9.9,2.38,0
1991,9.23,2.99,0
1991,10,3.05,0
1991,11.23,3.11,0
1991,11.05,3.36,0
1991,10.3,3.3,0
1991,6.33,2.26,0
1991,7.73,1.59,0
1991,9.12,2.2,0
1991,11.91,2.62,0
1991,11.33,2.81,0
1991,12.68,3.91,0
1991,14.68,3.42,0
1991,14.25,3.72,0
1991,13.73,3.66,0.01
1991,15.14,4.03,0
1991,15.01,4.46,0
1991,15.19,3.6,0
1991,15.6,3.48,0
1991,15.97,4.27,0
1991,16.92,4.46,0
1991,17.35,3.42,0
1991,18.43,4.03,0
1991,16.7,4.09,0.01
1991,16.22,6.04,0.01
1991,14.64,5.13,0.01
1991,12.88,2.26,0.01
1991,13.72,2.38,0
1991,16,2.93,0
1991,16.44,2.62,0
1991,16.47,2.87,0
1991,17.08,3.48,0
1991,16.88,2.93,0
1991,16.2,2.32,0
1991,17.41,2.75,0.3
1991,16.15,6.47,26.03
1991,13.12,7.93,20.78
1991,13.23,7.08,9.4
1991,13.19,5.19,0.01
1991,14.85,5.43,0
1991,18.24,7.39,0.06
1991,15.96,6.65,0.17
1991,12.48,4.09,0
1991,10.66,3.05,0.01
1991,12.14,2.56,0
1991,13.18,3.48,0
1991,13.74,5,0.07
1991,11.2,3.72,0.34
1991,11.76,3.42,0
1991,11.76,5.07,1.38
1991,10.83,4.33,0.52
1991,8.14,4.58,0.81
1991,8.45,2.99,0
1991,10.96,3.36,0
1991,12.13,4.09,1.13
1991,10.55,5.19,5.37
1991,8.47,5.43,4.39
1991,9.69,4.52,0.39
1991,11.32,4.39,0
1991,13.4,4.64,0
1991,11.63,4.76,0.74
1991,10.69,5.92,6.85
1991,9.19,4.58,3.29
1991,8.64,4.94,8.49
1991,11.82,4.09,0
1991,13.86,4.39,0.15
1991,15.62,2.93,0
1991,16.09,3.91,0.01
1991,13.59,5.68,0.12
1991,15.33,5.31,0
1991,18.59,5,0
1991,22.25,4.33,0
1991,23.22,5.49,0
1991,21.43,5.37,0
1991,18.7,5.8,0
1991,17.98,4.27,0
1991,19.84,3.85,0
1991,18.5,3.97,0
1991,12.25,2.14,0
1991,13.98,3.17,0
1991,15.95,4.03,0
1991,17.55,4.7,0
1991,16.52,5.25,0
1991,15.23,4.82,0
1991,14.34,4.52,0
1991,16.29,5.07,0
1991,17.69,5.07,0
1991,17.3,4.7,0
1991,16.56,5.68,0.01
1991,16.75,5.98,0
1991,17.65,6.35,0.02
1991,17.76,6.23,0.04
1991,16.6,5.92,0.05
1991,17.79,5.07,0
1991,19.1,4.33,0
1991,17.56,2.87,0
1991,20.37,3.91,0
1991,20.78,4.09,0
1991,16.87,4.7,0
1991,15.23,4.21,0
1991,16.73,4.82,0
1991,19.6,4.09,0
1991,22.98,3.78,0
1991,25.74,5.43,0
1991,27.26,5.98,0
1991,26.4,7.2,0
1991,18.83,4.82,0.01
1991,16.69,4.33,0.02
1991,17.4,4.46,0
1991,20.4,4.52,0
1991,21.33,4.94,0
1991,19.48,4.94,0
1991,22.9,4.52,0
1991,23.97,5.19,0
1991,21.35,5.37,0
1991,18.15,4.15,0
1991,19.14,4.27,0
1991,20.08,4.46,0
1991,19.61,5.55,0
1991,22.69,5.68,0
1991,26.87,5.86,0
1991,28.23,6.35,0
1991,27.54,6.29,0
1991,24.73,5.43,0
1991,22.07,4.64,0
1991,23.67,5.07,0
1991,23.53,5.13,0
1991,20.65,6.65,0.02
1991,20.37,4.46,0
1991,21.58,5.8,0.09
1991,24.58,6.9,0.01
1991,27.47,6.96,0
1991,26.58,6.71,0
1991,26.23,7.02,0
1991,25.97,5.55,0
1991,27.31,5,0
1991,27.8,5.19,0
1991,29.23,5.49,0
1991,28.55,6.47,0
1991,28.69,7.02,0
1991,28.8,6.84,0
1991,27.63,7.14,0
1991,25.84,5.86,0
1991,26.81,5.86,0
1991,28.65,5.25,0
1991,30.75,5.25,0
1991,29.54,4.94,0
1991,26.69,5.13,0
1991,25.48,5.07,0
1991,24.91,4.76,0
1991,25.07,4.76,0
1991,25.43,5,0
1991,24.41,5.13,0
1991,23.58,5.07,0
1991,24.57,5.31,0
1991,23.8,5.86,0
1991,23.8,6.84,0
1991,25.26,6.47,0
1991,29.79,4.88,0
1991,32.8,4.27,0
1991,34.4,5.19,0
1991,34.76,6.29,0
1991,32.98,9.52,0
1991,33.47,11.47,0
1991,33.44,11.11,0.51
1991,31.46,12.08,2.41
1991,32.34,10.8,0.55
1991,31.55,9.89,0
1991,29.08,6.16,0
1991,30.64,6.9,0
1991,32.26,6.35,0
1991,32.65,6.23,0
1991,32.27,5.62,0
1991,31.62,5.13,0
1991,30.5,5.49,0
1991,30.34,5.8,0
1991,28.95,7.08,0
1991,28.12,7.02,0
1991,27.68,6.53,0
1991,28.5,6.23,0
1991,30.91,6.53,0
1991,31.32,7.14,0
1991,31.14,6.96,0
1991,30.12,6.96,0
1991,30.25,6.47,0
1991,32.83,5.55,0
1991,33.89,3.91,0
1991,34.59,5.19,0
1991,31.86,11.84,7.49
1991,30.76,14.4,4.35
1991,31.53,13.61,0.19
1991,31.62,9.03,0.01
1991,30.24,6.77,0
1991,28.6,5.68,0
1991,26.23,5.55,0
1991,26.89,5.98,0
1991,29.26,5.55,0
1991,31.91,5,0
1991,33.11,6.77,0
1991,28.97,12.82,5.61
1991,29.24,14.04,1.78
1991,28.23,12.15,0
1991,32.03,12.02,0
1991,29.93,9.46,0
1991,28.58,7.69,0
1991,28.08,8.24,0
1991,29.38,8,0
1991,29.72,6.96,0
1991,30.27,6.41,0
1991,31.81,5.8,0
1991,33.26,7.2,0
1991,35.13,8.06,0
1991,34.26,12.21,0
1991,34.51,10.74,0
1991,33.05,10.5,0
1991,32.04,8.48,0
1991,29.64,6.41,0
1991,28.19,3.91,0
1991,29.47,4.58,0
1991,31.58,4.03,0
1991,31.58,7.57,0.06
1991,33.62,10.99,0.41
1991,32.33,14.65,0.29
1991,33.63,12.94,0.4
1991,32.9,10.31,4.93
1991,28.79,12.39,4.87
1991,28.62,12.63,1.67
1991,29.09,10.93,0
1991,27.84,6.9,0
1991,23.75,5.68,0
1991,22.1,6.04,0
1991,23.66,5.62,0
1991,25.98,5.68,0
1991,27.13,6.23,0
1991,27.27,6.71,0
1991,27.07,6.53,0
1991,29.62,4.7,0
1991,29.25,4.82,0
1991,27.61,9.83,1.68
1991,27.12,13.06,0.23
1991,25.71,11.9,0.23
1991,28.1,11.6,0.22
1991,27.64,12.02,0.22
1991,29.74,10.62,0
1991,31.55,8.79,0
1991,31.6,7.51,0
1991,27.41,10.19,0.39
1991,29.7,9.64,0.13
1991,28.78,9.46,0.03
1991,29.6,9.16,0
1991,30.64,7.93,0
1991,30.13,5.92,0
1991,30.01,4.46,0
